0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0,-0.1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059248,0,0,0,0,0,0,0,0,0,0,0,0.073815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0,0,0,0,0,0.084796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0.1215,0,0,0
0,0,0,0,0,0,0.089378,0,0,0,-0.11013,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0.0768,0,0,0,-0,0,0,0,0,-0,0.11337,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.072984,0,0,0.10058,0,0,0,0,-0.07673,0,-0,0,0,0,0,0,0,0,-0.099253,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,-0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11853,0,0,0,0,0,0.14921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0.10532,0,-0,0,0,0,0,-0.13161,0,0,0,0,0,0,-0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089047,0,0,0,-0,0,0,0,0,0,0,0,0,0.074211,0,0,0,0,0,0,0
0,0,0,0,0,0,0.10139,-0,0,0,-0.10375,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10731,0,0,0,0,0,0,0,0,0.11704,0,-0,0,0.087415,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.086226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081777,0
0,0,0,0,0,0,0,0,0,0.1149,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0.13083,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,-0,0,0.10581,0,0,0,0,0,0,0,0,0,0,0.062092,0.11938,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.072443,0,0,0,0,0,0,-0.095118,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0.23397,0,0,-0,0,0,0.15832,0,0,0,0,0,0,0,0.10488,0,0,0.069895,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0.10579,0,0,0,0,-0.083833,0,0,0,0,0,0,0,0,-0.092633,0,0,0,0,0,0,0,0,0,0.061597,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0.11689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077125,0,0,-0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0.071303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.093517,0,0,0,0,0,0,-0.097538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.093883,0,0,0.23493,0,0,0,0,0,0,0,0,0,0,0.08142,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073035,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0,0,0,0,0,0,0,0,0,0,0,0,0.10463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.059529,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0.18418,0,0,0,0,0,0.21833,0,0,0,0,0,0,0,0.066087,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079108,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.085325,0,0,0,0,-0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0.16901,0.089182,0,0,0,-0,0,0,0,0,0,-0,-0,0.10108,0,0,0.073674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.043507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10797,0,0.072537,-0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.19983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14797,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12599,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.075658,0,0,0,0,0,0,0,0,0,0,0.10449,0,-0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,-0.073627,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,-0,0,0,0,0,-0,0,0,-0,0,0,0,0.34723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08395,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0.17154,0,0,-0,0,0,0.25798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.098771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.093847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1101,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0.090299,0
0,0,0,0,0,0,0,0,-0,0,-0.071422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0.11516,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,-0.13018,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,-0.095766,0,-0.12496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0,0,0
0,0.086642,0,0,0,0,0,0,0,0,0,0.11247,0,0,-0,-0,0,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,-0.095989,0,0,0,0,-0,0,0,0,-0,0,0,0,0,0,-0.093061,-0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0.073626,-0,0,0,0,0
